,0,1,2,3,4
0,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
1,1.6912356377043202e-06,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
2,0.005445772696830396,0.008627807301657025,0.00019087510183413462,0.004977313179298371,0.002356189634430008
3,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
4,0.005446982081848871,0.00863397951202176,6.322061427780402e-05,0.004977688889300278,0.002356250938724348
5,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
6,1.998032378612903e-06,0.008646901557384604,0.028695915788400278,0.004978026060670709,0.0023541040591475455
7,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
8,0.005446982081848871,0.00863397951202176,6.322061427780402e-05,0.004977688889300278,0.002356250938724348
9,0.005445330243837613,0.5694161948157035,0.16686195522495845,0.004982038274712511,0.999999
10,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
11,0.005446982081848871,0.00863397951202176,6.322061427780402e-05,0.004977688889300278,0.002356250938724348
12,1.6912356377043202e-06,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
13,0.005448089164757274,0.999999,0.02869591770067613,0.999999,0.00235629617119662
14,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
15,1.6912356377043202e-06,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
16,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
17,0.005991382471878689,0.008682744106392767,0.36497939425357967,0.3961558572433802,0.01204332244305481
18,1.6912356377043202e-06,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
19,0.00543671014427807,0.008561115384103505,5.757518542742161e-06,0.004977646501948798,0.002355440128271313
20,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
21,1.6912356377043202e-06,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
22,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
23,1.998032378612903e-06,0.008646901557384604,0.028695915788400278,0.004978026060670709,0.0023541040591475455
24,0.00544730606429828,0.999999,0.028698203106464287,0.9646838213650583,0.04650706430611619
25,0.023374244505198503,0.08301613294532766,0.02869796467776534,0.004978246576694446,0.0023563007656548078
26,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
27,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
28,0.005450235176889574,0.008664116007522723,0.685597063196783,0.004978396797239136,0.9999961246111495
29,0.005448088962602731,0.008646924028245066,0.6873771821126925,0.004978026140970601,0.0023562957538461444
30,0.026513208397182405,0.00867774319884429,0.999999,0.999999,0.002359534046397753
31,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
32,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
33,0.005448089819294599,0.008646903264729772,0.028695917739492337,0.004978026058951749,0.002356296172394625
34,0.005448077958836756,0.00864166243133966,0.02869592891877001,3.885386505429824e-06,0.002220591625350889
35,3.312313223444061e-06,0.009968901271325086,0.028669959765823892,0.005008897452615163,0.999999
36,1.998032378612903e-06,0.008646901557384604,0.028695915788400278,0.004978026060670709,0.0023541040591475455
37,0.00543671014427807,0.008561115384103505,5.757518542742161e-06,0.004977646501948798,0.002355440128271313
