,0,1,2,3,4,5
24,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
25,1.3223306387321877e-05,1.879276785239745e-05,0.00012538860058890187,0.0003386222493870313,0.00011850130470205358,7.721977761560362e-05
26,1.2818938018580702e-05,9.212956795277107e-06,1.822937447479856e-05,1e-06,0.004985829505265135,0.999999
27,5.2627715845593866e-06,1.9626895856059797e-05,1.937438427140006e-05,3.301169262521227e-05,1.653307987792809e-05,7.094674393898766e-05
28,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
29,5.278823537618346e-06,1.9673618076016108e-05,1.9710548423836566e-05,3.304961844318573e-05,3.159905327888e-05,0.999999
30,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
31,5.2627715845593866e-06,1.9626895856059797e-05,1.937438427140006e-05,3.301169262521227e-05,1.653307987792809e-05,7.094674393898766e-05
32,5.269110050216661e-06,1.956505322413823e-05,0.999999,3.2801638342659466e-05,3.1594278281891165e-05,7.094426247152565e-05
33,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
34,1e-06,5.2367977148563746e-05,0.999999,3.4740318272225885e-05,0.0009909890758250713,0.999999
35,5.266033380429028e-06,1.689549005429789e-05,1.2229504757262093e-05,3.298407433678466e-05,1e-06,0.999999
36,1e-06,1.9529180448289664e-05,1.960038615849683e-05,3.298678178374805e-05,3.0011492166253893e-05,7.094602918969407e-05
37,1.3811692553489497e-05,1.9246226796317832e-05,0.999999,3.501085764482126e-05,3.1874350215476126e-05,0.00027972658413631576
38,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
39,2.463138103667738e-05,5.927588476399231e-05,1e-06,0.0001274398527495365,0.002211365769141942,0.00021244830924684104
40,2.128997110343816e-06,2.1095609598090692e-05,7.448460764943431e-05,3.310203452289618e-05,3.200085917100426e-05,7.125000568672808e-05
41,4.062281702674049e-05,4.6661232443587706e-05,0.0006897643177950565,0.0016726326364869474,0.00022997554548437457,0.999999
42,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
43,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
44,1.3771906446458772e-05,1.967841865152484e-05,1.9758027188118574e-05,0.999999,0.0029990807425676366,7.094852107819924e-05
45,5.129579123643048e-06,1.9758568067827823e-05,1.9093960236628843e-05,3.187038360443133e-05,3.162632545688867e-05,0.008483551470868728
46,8.099052945892028e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.431147717397462e-05,3.1599065093581445e-05,7.094773776665775e-05
47,5.2644740488572855e-06,1e-06,0.999999,1e-06,0.999999,0.999999
48,1e-06,2.2478558385999226e-05,1.9873427433280604e-05,0.00037511460191720565,0.0009958837260019805,0.999999
49,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
50,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
51,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
52,3.4930081024820107e-06,1.9630923888936682e-05,1.9258468340287028e-05,3.30493555736441e-05,1e-06,7.094773784896218e-05
53,4.834063864468573e-06,1.6915175647076988e-05,0.999999,3.360698063553905e-05,3.167835321802458e-05,0.999999
54,5.269110050216661e-06,1.956505322413823e-05,0.999999,3.2801638342659466e-05,3.1594278281891165e-05,7.094426247152565e-05
55,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
56,2.341082248303596e-05,1.9316366732465724e-05,1.979229688776835e-05,3.592349842697579e-05,0.0011761081761225113,2.540826512019632e-06
57,1.3843434543588766e-05,1.9135218186944402e-05,0.999999,3.6892187816886404e-05,3.206976913843669e-05,0.999999
58,1e-06,1.9529180448289664e-05,1.960038615849683e-05,3.298678178374805e-05,3.0011492166253893e-05,7.094602918969407e-05
59,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
60,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
61,5.269110050216661e-06,1.956505322413823e-05,0.999999,3.2801638342659466e-05,3.1594278281891165e-05,7.094426247152565e-05
62,5.258542665929681e-06,1.1014780281848043e-05,0.00023122007971264311,1e-06,3.159439989083429e-05,7.091106421250113e-05
63,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
64,5.282428304740988e-06,6.578155451390415e-05,1.9513210090169604e-05,3.3092701393357945e-05,1.698586083815894e-05,7.092551422312026e-05
65,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
66,1.2743030893155899e-05,1.965748617124906e-05,1.926019397763601e-05,3.39644067005132e-05,1e-06,7.100570843965643e-05
67,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
68,1.381508806770773e-05,1.9117669708239945e-05,1.948371353812621e-05,3.4976948301015775e-05,3.15630229513416e-05,0.999999
69,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
70,1e-06,1.9784246612554158e-05,1.9788437480211323e-05,0.0001771687343183549,0.00014144360604961413,7.155852404162587e-05
71,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
72,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
73,5.2731703952211985e-06,2.04099028081943e-05,0.00011157026315659742,3.313602410141231e-05,3.249572773198571e-05,7.105214776831037e-05
74,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
75,5.270466824671108e-06,1.709829818114057e-05,1.9711546521322818e-05,3.353316640438098e-05,0.00013443044367428692,7.092884655725105e-05
76,5.6392179050547966e-05,1e-06,1e-06,0.006839178792255747,0.003788058533938893,7.12985722912044e-05
77,5.045452511621327e-06,1.9410453948894973e-05,1.9184454565860255e-05,3.217173466179751e-05,3.0738622673051185e-05,0.999999
78,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
79,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
80,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
81,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
82,1.352285448695425e-05,1.9652617288501514e-05,1.978421721099881e-05,3.485935694800187e-05,3.17261023418902e-05,0.999999
83,2.0698008764635967e-06,2.116642634708045e-05,1.9710548644302965e-05,0.00015243732888010984,3.3293935139531126e-05,7.095137859186354e-05
84,2.4458065424868726e-06,1.9555605065907403e-05,1.9602142432476962e-05,3.390010046304476e-05,3.0057193666370288e-05,7.100399838436137e-05
85,5.265975341933809e-06,1.6408276270962887e-05,1.2392702919333014e-05,2.646950601233334e-05,1e-06,7.095012449355909e-05
86,5.277576373232191e-06,1.8482736784722063e-05,0.999999,0.00017194260539836638,0.0004789232091518324,7.098130531982177e-05
87,4.471311315169789e-06,1.8638227752447025e-05,1.977727498729625e-05,0.0026289384818485467,3.311435820359134e-05,1e-06
88,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
89,5.2627715845593866e-06,1.9626895856059797e-05,1.937438427140006e-05,3.301169262521227e-05,1.653307987792809e-05,0.999999
90,5.559942692016469e-06,1e-06,0.0001474611986316273,3.943481331767099e-05,0.00013100463910501587,0.0009146292477715223
91,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
92,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
93,5.269110050216661e-06,1.956505322413823e-05,0.999999,3.2801638342659466e-05,3.1594278281891165e-05,7.094426247152565e-05
94,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
95,5.276216222991065e-06,1.9660633877694117e-05,0.999999,3.566490110334665e-05,0.0015570652998744075,7.42490487457331e-05
96,5.270466824671108e-06,1.709829818114057e-05,1.9711546521322818e-05,3.353316640438098e-05,0.00013443044367428692,7.092884655725105e-05
97,5.279297905374604e-06,1.9337880326882993e-05,1e-06,3.290924698506848e-05,0.00010618170554932405,7.098992364057488e-05
98,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
99,5.258749313081129e-06,1.9768439900154007e-05,1.9668454357908694e-05,3.4177243619033334e-05,8.311252568653284e-05,0.999999
100,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
101,5.286699436446704e-06,1.971805295593005e-05,1.976108292820487e-05,0.0002654825217637424,0.999999,7.09499775445392e-05
102,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
103,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
104,4.841781032183874e-06,1.744585807453868e-05,0.999999,3.380341593442715e-05,3.1872816709652926e-05,0.00028012256985115227
105,5.265053693018721e-06,1.971200599403554e-05,1.9662619617545487e-05,3.321257525448211e-05,3.162205455214312e-05,0.999999
106,1e-06,1.9514888875529608e-05,4.594658189527918e-05,3.475001443759821e-05,3.159903259624723e-05,7.319727059885957e-05
107,1e-06,1.973336925624518e-05,2.0350092028174615e-05,0.00023513220257301873,1e-06,7.268110261353574e-05
108,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
109,5.279974522584458e-06,1.9673376729045498e-05,1e-06,3.323524024097654e-05,3.2607729188387e-05,7.094780789131241e-05
110,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
111,5.282622144232751e-06,1.967617882553099e-05,1.9858007738280494e-05,3.304945045684778e-05,1.6990574333298535e-05,7.094773772083858e-05
112,5.390745280829933e-06,2.118273442093229e-05,2.0767286628699226e-05,3.446512338337937e-05,8.50287920927401e-05,7.095040000794677e-05
113,5.293311358135669e-06,1.9682368045139655e-05,0.999999,3.4407375749994756e-05,0.0003344372093615026,0.999999
114,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
115,4.238193667473289e-06,3.2615772087740156e-05,1.8478565200520316e-05,3.2965472719275976e-05,1e-06,0.999999
116,5.2788322593560965e-06,1.967369826250352e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,1e-06
117,5.29366668219243e-06,1.9673247645814523e-05,5.06378216520023e-05,3.441215865201347e-05,1.724259772294676e-05,7.094793675393765e-05
118,3.888077332412934e-06,1e-06,1.9516348002281737e-05,2.4875292568882883e-06,1e-06,0.000343682807940927
119,5.139500893677305e-06,2.05853036105883e-05,1.9726783209881858e-05,3.359495938870961e-05,3.096571333760395e-05,0.999999
120,5.249090861050702e-06,1e-06,1.9582739720833334e-05,1.978164295443067e-06,3.162175136082273e-05,5.8683464458283154e-05
121,4.580793341178158e-06,1.8230048618762834e-05,9.972570648796718e-05,3.132341917793237e-05,1e-06,7.100147399890628e-05
122,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
123,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
124,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
125,5.305603801160232e-06,1.9799758506542702e-05,4.819335079022643e-05,1e-06,1e-06,0.00027262680377407127
126,5.269110050216661e-06,1.956505322413823e-05,0.999999,3.2801638342659466e-05,3.1594278281891165e-05,7.094426247152565e-05
127,5.2715390373582275e-06,1.6901697882192858e-05,1.2256781391179663e-05,0.999999,1e-06,0.999999
128,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
129,5.2792432863669015e-06,1.8187709071485647e-05,0.999999,0.002089507264956418,0.999999,7.10172305606618e-05
130,5.2346989880185655e-06,1.78576366897902e-05,1.6663536835061267e-05,2.8474066485375347e-05,1e-06,7.172445773322814e-05
131,1e-06,1.9230017853366843e-05,0.0021387198440462113,3.545185871562242e-05,0.015606768580306643,7.440625974678316e-05
132,0.0003194866925813437,1.0754290955600374e-05,5.2689003699338595e-05,1e-06,0.999999,0.999999
133,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
134,5.272108938041158e-06,2.034534458525232e-05,0.00096332715592024,3.413038894418735e-05,0.00010271549434847852,7.253929970611385e-05
135,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
136,5.296605426462765e-06,1.8575442154261484e-05,1.984128736962014e-05,0.000172501623649695,3.166330405538907e-05,7.095504771380327e-05
137,5.402543261479569e-06,1.9977279702285356e-05,5.551467788957094e-05,0.0001396176476964812,4.208173534003921e-06,7.08702802877606e-05
138,5.265053693018721e-06,1.971200599403554e-05,1.9662619617545487e-05,3.321257525448211e-05,3.162205455214312e-05,0.999999
139,4.855473316536972e-06,1.9682959041387245e-05,2.0136336080648224e-05,0.000220703654904527,3.3862005438509806e-05,0.001138258681901775
140,5.2808659049548565e-06,1.7708518848632716e-05,1.7737199226981222e-05,3.4295973299782014e-05,3.2970520006191e-05,0.999999
141,1e-06,1.0361461743878548e-05,0.999999,1e-06,0.0004641683432096524,0.999999
142,5.246051764417332e-06,1.9376205251843817e-05,1.9815397456440216e-05,0.999999,3.1556682430147955e-05,0.999999
143,1.933799519747864e-05,3.9947885956777283e-05,2.043120789151169e-05,0.0002352713866500818,0.003873489291855397,0.999999
144,1.0854983415687465e-05,2.128867045272429e-05,0.999999,8.810215001042385e-05,1e-06,0.999999
145,5.500839388065574e-06,0.999999,1.8037719876786518e-05,2.9372844412943935e-05,3.193158536826959e-05,0.0003259961991387231
146,5.2788322593560965e-06,0.999999,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
147,1e-06,0.0001965234002619381,5.2763190471411324e-05,9.335164792656137e-06,2.5986579569734637e-05,1.2435105727272687e-06
148,1.3716506804655905e-05,0.999999,2.029238854900448e-05,9.241677481409155e-05,3.1646943323433976e-05,0.999999
149,4.180694752465002e-06,1.786762558265793e-05,0.999999,0.00040807670139613323,3.208681255798839e-05,0.999999
150,5.30478958111761e-06,1.97005331810409e-05,1.9720159701395857e-05,3.339270479692578e-05,3.1632922819508076e-05,0.999999
151,5.169691840662428e-06,1.957401566541263e-05,1.97265520621914e-05,0.00016280504213859933,0.00011080746473886441,0.999999
152,5.109991481982617e-06,1.8487042562188177e-05,1.9241895264482164e-05,0.999999,0.00025842027913692065,0.000957089397084874
153,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,1e-06,7.094773776665775e-05
154,2.0629812832169272e-06,5.0042337230898344e-05,0.0001242328510778265,0.00010844776356714459,3.156376594082845e-05,1e-06
155,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
156,1.954626725120882e-06,1.943812414948265e-05,1.940535346588202e-05,3.3315725406499255e-05,1e-06,0.999999
157,5.139404249590163e-06,1.877958170877079e-05,1.9732869242720595e-05,3.326668398778679e-05,3.096371341691602e-05,0.999999
158,5.282622144232751e-06,1.967617882553099e-05,1.9858007738280494e-05,3.304945045684778e-05,1.6990574333298535e-05,7.094773772083858e-05
159,4.7538143155224606e-06,1.9738890648297846e-05,1.9672208607016136e-05,3.3556925980098244e-05,3.165593691000541e-05,0.008264181536527974
160,5.2781538088146524e-06,1.9676165527761703e-05,0.999999,3.4490945302144155e-05,0.999999,7.143069690392861e-05
161,5.472242809906462e-06,1e-06,0.999999,0.0007565287034247962,0.005599020360825376,0.999999
162,7.105797856656444e-06,2.1480191194087676e-05,1.8786098214893195e-05,0.0002697334636560618,3.1649030570211017e-05,0.999999
163,2.6809099923860656e-05,1.97502827250923e-05,2.077056740218601e-05,0.00010576211994847178,3.1794818017391374e-05,7.204976690754761e-05
164,5.3178516487862874e-06,1.9738455171349308e-05,0.0001574234310708967,0.00015336819721722394,3.2249055849125653e-05,0.999999
165,3.923597045420895e-06,1.9533511213149775e-05,0.0001229480104671904,3.315331710149324e-05,1e-06,5.734236871262191e-05
166,5.262729529022901e-06,1.957445544136793e-05,1.973919895304015e-05,0.999999,0.002636917804155739,0.999999
167,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
168,5.214247388686437e-06,1.967024102987685e-05,1.9732162135855445e-05,3.304975603783122e-05,5.5935317938573376e-05,0.999999
169,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
170,1.2617220339818237e-05,1.795407400744762e-05,1.6505595053741845e-05,0.00014258861855775742,2.930426794939149e-05,0.999999
171,2.079978634760415e-06,2.119537207020592e-05,1.9720160627018144e-05,3.339270479692578e-05,3.1632922819508076e-05,0.999999
172,1.9278793974358916e-05,0.999999,2.0178052158370504e-05,0.999999,0.0014892738882625214,0.999999
173,5.152518487980635e-06,1.9673686785131792e-05,1.9710547331840193e-05,3.304789162412933e-05,1e-06,6.27014264059182e-05
174,5.258542665929681e-06,1.1014780281848043e-05,0.00023122007971264311,1e-06,3.159439989083429e-05,7.091106421250113e-05
175,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,0.999999,7.094773776665775e-05
176,5.316703321990843e-06,1.2106954796871367e-05,4.176745318094841e-05,0.00010445028423212128,1e-06,1e-06
177,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
178,5.239382578629082e-06,1.968327922545973e-05,1.9744975144154985e-05,3.652983633903224e-05,0.999999,0.999999
179,0.999999,1.8037337445270745e-05,1.5138226464694755e-05,0.00014498560234727816,3.176945050875989e-05,0.999999
180,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
181,5.214247388686437e-06,1.967024102987685e-05,1.9732162135855445e-05,3.304975603783122e-05,5.5935317938573376e-05,7.170614738061179e-05
182,5.271914342469676e-06,1.567071624577929e-05,0.00045095812469250524,3.343775702392623e-05,0.0017356958633343146,7.09648969621297e-05
183,0.999999,1.977788780150348e-05,1.975860669044894e-05,3.58330275362446e-05,0.0001005808869666163,0.999999
184,5.267640309177974e-06,1.956360489920231e-05,1.9701489293366057e-05,3.2681860144083225e-05,3.162853205971455e-05,2.7499930210684283e-05
185,1.0130065941292631e-05,1.61562797176446e-05,0.999999,0.00025969867550566214,0.003932544645213299,7.121989525083367e-05
186,5.249142150699296e-06,1.9745949588708807e-05,1.9710343802337862e-05,3.325428426959583e-05,3.153790081812393e-05,0.999999
187,0.00020243582849807705,4.310144209185724e-05,1.535709996088162e-05,0.0026854453432881066,3.7725827365445946e-05,0.999999
188,0.013718417157092174,0.0020285484634404434,4.777497002794327e-05,2.3495895645832135e-05,1.60133444292225e-05,6.899802072517016e-05
189,5.349291102922186e-06,1.9090428760617453e-05,0.00013695792480064746,1e-06,0.0005460480294887178,0.999999
190,1e-06,1e-06,0.00014298575756866938,9.059880483254195e-06,1e-06,1e-06
191,5.292627709708489e-06,1.3557788022770415e-05,0.999999,3.457207578603614e-05,0.999999,7.101936281250474e-05
192,1.9023558798936584e-05,1.9502853815128154e-05,1.9895474872179385e-05,3.407003642638016e-05,0.0003002553530406096,7.176874034551216e-05
193,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
194,1.5339133267306394e-05,4.316255962508626e-05,1.9771940867365955e-05,0.0003603954638892485,3.1641393756055076e-05,7.022092382434568e-05
195,0.999999,0.0002861592474473083,0.02706208257336026,0.0136852166444357,0.999999,1e-06
196,2.1389736019504985e-05,1.8622406241616314e-05,1.983652088793e-05,0.9999989158249296,0.0003481231269443641,0.00027883648767723326
197,5.265367943484355e-06,1.961541877943858e-05,1.9694299821459318e-05,3.2907896022045055e-05,3.159287834705827e-05,0.999999
198,1e-06,6.251262355808214e-05,4.9727327452803615e-05,3.3721878367660946e-05,3.3079404323193144e-05,7.722029278998693e-05
199,0.999999,1.914453650500361e-05,1.5430548650828785e-05,4.172940513210439e-05,3.454619278932395e-06,0.00020331365603449544
200,5.214247388686437e-06,1.967024102987685e-05,1.9732162135855445e-05,3.304975603783122e-05,5.5935317938573376e-05,7.170614738061179e-05
201,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
202,0.999999,0.999999,1.9713942173000766e-05,3.3070987171160585e-05,3.160815192224094e-05,7.093451586536358e-05
203,0.999999,1.8597017371174904e-05,1.984926170445994e-05,0.003501460552131062,0.00014553714213540064,7.095936707389408e-05
204,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,0.999999
205,5.630977259294058e-06,1.9552977889517285e-05,0.00031182074442625093,3.3513377196746645e-05,0.0003118601479278289,1e-06
206,5.267640309177974e-06,1.956360489920231e-05,1.9701489293366057e-05,3.2681860144083225e-05,3.162853205971455e-05,2.7499930210684283e-05
207,5.799877074553531e-06,1.9601761538509263e-05,1.971041357412671e-05,3.3049003766596554e-05,3.159908317606103e-05,1e-06
208,1.3668678867858521e-05,1.965721559553661e-05,1.9746025722003483e-05,3.431907544415486e-05,3.1655438512831835e-05,0.999999
209,5.2788322593560965e-06,1.9673698262504393e-05,1.9710547339573295e-05,3.3049441545987546e-05,3.1599065093581445e-05,7.094773776665775e-05
210,0.999999,2.0250638620556574e-05,1.9691286816372717e-05,3.350240438756662e-05,4.265986594667734e-06,0.999999
211,5.262171390807874e-06,1.9408287798668236e-05,1.9615653526859762e-05,3.8019080176932195e-05,0.999999,7.172454415741935e-05
212,0.999999,2.1227204348675336e-05,1.9648498376118585e-05,1e-06,0.0019230494491149833,1e-06
213,2.9792442124814e-05,2.1005773878535306e-05,4.8659107133210624e-05,0.0007212172661305254,0.999999,1e-06
214,0.999999,2.2318879050318775e-05,0.999999,3.7956917695743893e-05,1e-06,1e-06
215,0.999999,1.4032352092050633e-05,0.00012706199812901974,0.0006709734632566275,0.00015006789460301565,1e-06
216,2.610507073232564e-06,1.8738853359894097e-05,1.9235716224384818e-05,3.536438316265362e-05,2.7807292916586355e-05,1e-06
217,1.3653875609252784e-05,1e-06,1.691213001370416e-05,3.538569967664958e-05,5.593860842159863e-05,7.170690786919793e-05
